movieId,title,genres,imdbId,tmdbId,g2,overview,poster_path,tagline
551,Eddie (1996),Comedy,116168,11107,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]","Eddie is a New York limo driver and a fanatical follower of the New York Knicks professional basketball team. The team is struggling with a mediocre record when, in mid-season, ""Wild Bill"" Burgess, the new owner, as a public relations gimmick, stages an 'honorary coach' contest, which Eddie wins. The fans love it, so ""Wild Bill"" fires the coach and hires her. She takes the bunch of overpaid prima",/xl4WRePyVL9GYEnGmOSKbU0Hd8g.jpg,The newest coach in the NBA has got the Knicks right where she wants them.
552,James and the Giant Peach (1996),"Adventure,Animation,Children,Fantasy,Musical",116683,10539,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]","When the young orphan boy James spills a magic bag of crocodile tongues, he finds himself in possession of a giant peach that flies him away to strange lands.",/fDfgO1jkPAIX9ZbXka9XcOfDWl3.jpg,Adventures this big don't grow on trees.
553,Fear (1996),Thriller,116287,10543,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",A 16 year old girl takes up with a charming young man who quickly shows his colors when he beats a friend simply for walking with her and then goes totally ballistic after she tries to break up with him.,/reA4wlTY9qGwryVftscFT2q0ZLK.jpg,Together forever. Or else.
554,Kids in the Hall: Brain Candy (1996),Comedy,116768,18414,"[{'id': 35, 'name': 'Comedy'}]","A pharmaceutical scientist creates a pill that makes people remember their happiest memory, and although it's successful, it has unfortunate side effects.",/lmqflLkz11OqcHVmj7JtGsFF6JX.jpg,Shove this up your mind
555,Underground (1995),"Comedy,Drama,War",114787,11902,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]","Black marketeers Marko (Miki Manojlovic) and Blacky (Lazar Ristovski) manufacture and sell weapons to the Communist resistance in WWII Belgrade, living the good life along the way. Marko's surreal duplicity propels him up the ranks of the Communist Party, and he eventually abandons Blacky and steals his girlfriend. After a lengthy stay in a below-ground shelter, the couple reemerges during the Yugoslavian Civil War of the 1990s as Marko realizes that the situation is ripe for exploitation.",/bnrLsunhGI5FO316sSThtAHikdV.jpg,
556,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action,112536,25087,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","After thief Alex Cardo gets caught while stealing an ancient katana in East Asia, he soon finds himself imprisoned and beaten up by the crowd there. One of the guards, Demon, feels upset by Alex appearance and tortures him as often as he gets the opportunity. Alex finds a friend and mentor in the jailhouse, Master Sun, who teaches him a superior fighting style called Iron Hand. When a 'best of the best kumite' is to take place, Demon gets an invitation. Now Master Sun and Alex need to find a way to let Alex take part in the kumite too.",/4jrgoLBgQgzeMZUCzSgy6SRWmf.jpg,"Caught between honor and revenge, how far will one man go..."
559,Mystery Science Theater 3000: The Movie (1996),"Comedy,Sci-Fi",117128,3065,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]","The mad and evil scientist, Dr. Clayton Forrester, has created an evil little scheme that is bound to give him world global domination but first things first. He plans to torment Mike Nelson and the robots by sending them a real stinker of a film to watch called, ""This Island Earth."" He is convinced that this movie will drive them insane. Will this be the ultimate cheese that breaks the boys' spirits?",/kBI3kM9kB5E97I7iwsG0z0WAQhb.jpg,Every year Hollywood makes hundreds of movies. This is one of them.
560,Space Jam (1996),"Adventure,Animation,Children,Comedy,Fantasy,Sci-Fi",117705,2300,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]","In a desperate attempt to win a basketball match and earn their freedom, the Looney Tunes seek the aid of retired basketball champion, Michael Jordan.",/bJhVLribUKCrKv1h1WFqv4QmRWM.jpg,Get ready to jam.
563,"Run of the Country, The (1995)",Drama,114307,221917,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","An Irish lad (Matt Keeslar) who fled from his oppressive, widowed father (Albert Finney) falls for a girl (Victoria Smurfit) from an affluent family.",/ngOBDDwr5CpzFx9IJljq1CfOGt3.jpg,An unforgettable romance
565,It's My Party (1996),Drama,113443,33245,"[{'id': 18, 'name': 'Drama'}]",A gathering of friends. A gift of love. A celebration of life.,/xoWV9Mv0dKV0h0AuIdGKHRvOk9Z.jpg,
566,Operation Dumbo Drop (1995),"Action,Adventure,Comedy,War",114048,27281,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","Five Green Berets stationed in Vietnam in 1968 grudgingly undertake the mission of a lifetime -- to secretly transport an 8,000-pound elephant through 200 miles of rough jungle terrain. High jinks prevail when Capt. Sam Cahill promises the Montagnard villagers of Dak Nhe that he'll replace their prized elephant in time for an important ritual. But for Capt. T.C. Doyle, the mission becomes a jumbo-sized headache!",/rHOyYYMSxMUcKFvX1qgV0wcpjf8.jpg,A Top-Secret Mission Of Gigantic Proportions!
567,Mrs. Winterbourne (1996),"Comedy,Romance",117104,40001,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]","Connie Doyle is eighteen and pregnant her boyfriend has kicked her out. She accidentaly ends up on a train where she meets Hugh Winterbourne and his wife Patricia who is pregnant. The train wrecks and she wakes up in the hosptial to find out that it's been assumed that she's Patricia. Hugh's mother takes her in and she falls in love with Hugh's brother Bill. Just when she thinks everything is going her way, her ex-boyfriend shows up.",/4XNWsXCv7vY04RzxyUrN7zWHlxU.jpg,The story of a girl who is going from filthy to rich
568,Solo (1996),"Action,Sci-Fi,Thriller",117688,29621,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","An android fighting-machine (Mario Van Peebles) is charged with destroying a small brigade of rebels in a Latin American war who are fighting to maintain their freedom and protect their village. Contrary to his programming, Peebles decides to stay and assist the rebels in their plight. Having gained this information, his ""creators"" develop a more powerful android to try and defeat him.",/qYKL8PCgQhZaGbyNJ7nWH0Tloy4.jpg,Part man. Part machine. Total weapon.
569,"Substitute, The (1996)","Action,Crime,Drama",117774,20762,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","After he did some jobs for CIA, ex-marine John Shale is visiting his high school love Jane. She's now a teacher in Columbus High School in Miami. Soon after his arriving Jane has her knee cap broken while jogging. After that, John decides to go undercover as her substitute in high school. Very soon he finds out that gang named Kings of Destruction is terrorizing the school.",/jlhe2SKWqW3F7BEQl3sOkgXLtkW.jpg,
570,True Crime (1996),"Mystery,Thriller",114736,37144,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","Mary Giordano is a bright, intelligent student who goes to a catholic school. She also has a addiction to mystery novels and detective magazines (hence the title of the movie), which inspire her to do her own detective work. When she starts snooping around on the case of a murderer of teenage girls, it gets her in hot water with her mentor Detective Jerry Gunn. But it also starts a team up with police cadet Tony Campbell. The two work together to find the murderer. But the closer Mary gets to solving the murder, the more danger she puts herself in of being the next victim.",/5lxz78SFABXeT89Wcr7MHJXBDB5.jpg,Trust no one.
571,Feeling Minnesota (1996),"Drama,Romance",116289,12656,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","Sam Clayton's (Vincent D'Onofrio) marriage to ex-stripper Freddie (Cameron Diaz) comes about when she's strong-armed into the match by Red (Delroy Lindo), a club proprietor who once did her a favor. But Freddie falls in love with Jiaks (Keanu Reeves), Sam's brother, and the pair tries to escape the situation together. It isn't long before both Sam and Red catch up with them, resulting in threats against the two of them -- although tension also starts to build between Sam and Red.",/t7s9kxuSXnf3GwpK2dMzwv4Xcnn.jpg,"Just when she met the man of her dreams, along came her husband to ruin everything."
572,Delta of Venus (1995),Drama,109593,38867,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","A struggling American writer and a fellow American expatriate begin a sordid affair among the chaos and discord of 1940 Paris, France on the brink of World War II.",/tV3GHas7BjqjNB6ta4SvL4TS6fv.jpg,"In 1939, Elena went to Paris searching for her voice as a writer. What she found was her voice as a woman."
573,Angus (1995),Comedy,112368,25969,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]","Angus is a large, pathetic 14 year old whose thoughts are most often filled with the image of one Melissa Lefevre. Angus is shy and thinks that he has no chance of ever 'getting' her. Being especially uncool, he is incredibly surprised (along with the rest of the school) that he is chosen to dance with her at the Winter Ball. The only one not surprised is the cool-kid who set him up to fail, but Angus' best friend is going to help him win the heart of Melissa by developing a new look for him",/71HAhRaGJmFQGwuvx6FOr8YO9NH.jpg,For everyone on the outside looking in... your moment has arrived!
574,Boys (1996),Drama,115742,43634,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]","Fed up with boarding school and frustrated with the way others have planned his life, John Baker Jr. wants a change -- anything to shake up his staid routine. The moment arrives when he stumbles upon a woman, Patty Vare, unconscious in a field. Deciding to risk it, John takes her to his dorm to look after her, much to the disapproval of his friends. John's decision proves fateful as he and Patty grow close to one another. However, she may be keeping secrets from him.",/6VvXOemt5jSrwnH1aUmgKR5q7Rn.jpg,No one stays innocent forever.
575,"Quest, The (1996)","Action,Adventure",117420,9103,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]","Ghang-gheng, the ancient winner-take-all competition in which the deadliest fighters from around the world employ the most spectacular feats of martial arts skills ever displayed in order to win the prized Golden Dragon. But fighting prowess alone will not be enough for Chris to triumph over such daunting foes.",/z05SPecyjaryEedxX9noKQdqIFH.jpg,Go the distance
576,Sunset Park (1996),Drama,117784,29649,"[{'id': 18, 'name': 'Drama'}]","A white school teacher takes over a talented, but undisciplined black high school basketball team and turns them into a winning team.",/1vJ3QnfuVeqtHSglG3oUT6t86T3.jpg,You gotta represent.
577,Mulholland Falls (1996),"Crime,Drama,Thriller",117107,10990,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","In 1950s Los Angeles, a special crime squad of the LAPD investigates the murder of a young woman.",/hZRbWIPqVlp1fslaAmC2WOWNjBU.jpg,"This isn't America, this is Los Angeles."
578,"Truth About Cats & Dogs, The (1996)","Comedy,Romance",117979,8866,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",A successful veterinarian and radio show host with low self-esteem asks her model friend to impersonate her when a handsome man wants to see her.,/zN4ffEQguITyRULhgxddNE6m8zd.jpg,Brian's about to discover the woman he loves isn't the woman he loves.
580,Celtic Pride (1996),Comedy,115851,23449,"[{'id': 35, 'name': 'Comedy'}]","The National Basketball Association play-offs are taking place, and the Boston Celtics are facing the Utah Jazz in a crucial series. This is also the last year that any games will be played in the Boston Garden, which is going to be torn down after the end of the season. Mike and Jimmy, two die-hard sports fans who will risk anything for the Celtics to win, are really getting into the games...",/l0RS3MQgW1nBJBAX3kl910c0AGo.jpg,"If you can't beat 'em, steal him."
581,Flipper (1996),"Adventure,Children",116322,36355,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]","Sandy Ricks is sent by his mom to Coral Key, a rustic island in the Florida keys, to spend the summer with his uncle Porter Ricks. Sandy dislikes everything about his new environment until a new friend comes into his life, a dolphin named Flipper, that brings uncle and nephew together and leads Sandy on the summer adventure of a lifetime.",/eq1JsckI4W8m0ozFglRLPkoopkZ.jpg,This summer it's finally safe to go back in the water.
582,Dead Man (1995),"Drama,Mystery,Western",112817,922,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 37, 'name': 'Western'}]","On the run after murdering a man, accountant William Blake encounters a strange North American man named Nobody who prepares him for his journey into the spiritual world.",/vGobIvxSiFvAmwqH8BlC3SpET0C.jpg,No one can survive becoming a legend.
