movieId,tmdbId,budget,genres,homepage,keywords,original_language,original_title,overview,poster_path,backdrop_path,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
512,764,17000000,"[{""id"": 27, ""name"": ""Horror""}]",http://www.evildead-movie.com/,"[{""id"": 9714, ""name"": ""remake""}, {""id"": 15001, ""name"": ""demon""}, {""id"": 157466, ""name"": ""necronomicon""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,Evil Dead,"Evil Dead, the fourth installment of the Evil Dead franchise, serving as both a reboot and as a loose continuation of the series, features Mia, a young woman struggling with sobriety, heads to a remote cabin with a group of friends where the discovery of a Book of the Dead unwittingly summon up dormant demons which possess the youngsters one by one.",/54C1qdaiSijIU5NeNb4WsPJdNkG.jpg,/377E9KSoUGxKWuvyR1Zu9aXcU4I.jpg,33.912116,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Ghost House Pictures"", ""id"": 768}, {""name"": ""FilmDistrict"", ""id"": 7263}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",05-04-2013,97542952,91,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The most terrifying film you will ever experience.,Evil Dead,6.4,1723
513,28178,16000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",,"[{""id"": 907, ""name"": ""japanese""}, {""id"": 1797, ""name"": ""loyalty""}, {""id"": 2526, ""name"": ""human animal relationship""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 10235, ""name"": ""family relationships""}, {""id"": 15162, ""name"": ""dog""}, {""id"": 163098, ""name"": ""newspaper reporter""}, {""id"": 192555, ""name"": ""family dog""}, {""id"": 206863, ""name"": ""waiting""}]",en,Hachi: A Dog's Tale,A drama based on the true story of a college professor's bond with the abandoned dog he takes into his home.,/lsy3aEsEfYIHdLRk4dontZ4s85h.jpg,/y6JA85N8DvoonwqDGWlgkr1jnU.jpg,43.217089,"[{""name"": ""Grand Army Entertainment"", ""id"": 1843}, {""name"": ""Scion Films"", ""id"": 7419}, {""name"": ""Inferno Distribution"", ""id"": 11278}, {""name"": ""Stage 6 Films"", ""id"": 11341}, {""name"": ""Hachiko"", ""id"": 66327}, {""name"": ""Opperman Viner Chrystyn Entertainment"", ""id"": 66328}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",13-06-2009,47801389,93,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}]",Released,"A true story of faith, devotion and undying love.",Hachi: A Dog's Tale,7.7,1717
514,1250,110000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}]",http://www.sonypictures.com/movies/ghostrider/,"[{""id"": 2870, ""name"": ""mephisto""}, {""id"": 3684, ""name"": ""religion and supernatural""}, {""id"": 3737, ""name"": ""dying and death""}, {""id"": 4084, ""name"": ""devil's son""}, {""id"": 5280, ""name"": ""ghost world""}, {""id"": 5452, ""name"": ""stunts""}, {""id"": 5454, ""name"": ""flame""}, {""id"": 9717, ""name"": ""based on comic book""}]",en,Ghost Rider,"In order to save his dying father, young stunt cyclist, Johnny Blaze sells his soul to Mephistopheles and sadly parts from the pure-hearted, Roxanne Simpson, the love of his life. Years later, Johnny's path crosses again with Roxanne, now a go-getting reporter, and also with Mephistopheles, who offers to release Johnny's soul if Johnny becomes the fabled, fiery 'Ghost Rider'.",/8LaVQiXBsnlo7MXCPK1nXTVARUZ.jpg,/ohfWCHT65P7b3kQvZnoy2BL95MB.jpg,46.834704,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Michael De Luca Productions"", ""id"": 11370}, {""name"": ""Marvel Enterprises"", ""id"": 19551}, {""name"": ""Crystal Sky Pictures"", ""id"": 20241}, {""name"": ""GH One"", ""id"": 20475}, {""name"": ""Vengeance Productions Pty. Ltd."", ""id"": 20476}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""AU"", ""name"": ""Australia""}]",16-02-2007,228738393,114,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Hell Is About To Be Unleashed,Ghost Rider,5.2,1712
515,64635,65000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",,"[{""id"": 560, ""name"": ""oxygen""}, {""id"": 769, ""name"": ""falsely accused""}, {""id"": 836, ""name"": ""resistance""}, {""id"": 839, ""name"": ""mars""}, {""id"": 848, ""name"": ""double life""}, {""id"": 1475, ""name"": ""telepathy""}, {""id"": 1852, ""name"": ""mutant""}, {""id"": 3249, ""name"": ""hologram""}, {""id"": 3388, ""name"": ""space colony""}, {""id"": 3864, ""name"": ""false identity""}, {""id"": 4289, ""name"": ""secret agent""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 12190, ""name"": ""cyberpunk""}, {""id"": 187008, ""name"": ""false memory""}, {""id"": 187046, ""name"": ""implanted memory""}]",en,Total Recall,"Construction worker Douglas Quaid discovers a memory chip in his brain during a virtual-reality trip. He also finds that his past has been invented to conceal a plot of planetary domination. Soon, he's off to Mars to find out who he is and who planted the chip.",/fucmGeZYM4yzqJUnDTc4pKQNCej.jpg,/uBHeAB2Ug9ELBzkMyls8CUjzn4i.jpg,43.129703,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Carolco Pictures"", ""id"": 14723}, {""name"": ""Carolco International N.V."", ""id"": 80461}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",01-06-1990,261317921,113,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"They stole his mind, now he wants it back.",Total Recall,7.1,1710
516,380,25000000,"[{""id"": 18, ""name"": ""Drama""}]",,"[{""id"": 30, ""name"": ""individual""}, {""id"": 791, ""name"": ""mentally disabled""}, {""id"": 1646, ""name"": ""autism""}, {""id"": 1872, ""name"": ""loss of father""}, {""id"": 1873, ""name"": ""yuppie""}, {""id"": 1874, ""name"": ""car dealer""}, {""id"": 1906, ""name"": ""egocentrism""}, {""id"": 9935, ""name"": ""travel""}, {""id"": 11428, ""name"": ""convertible""}, {""id"": 15106, ""name"": ""psychiatrist""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 214965, ""name"": ""savant""}]",en,Rain Man,Selfish yuppie Charlie Babbitt's father left a fortune to his savant brother Raymond and a pittance to Charlie; they travel cross-country.,/8L6EMburnnVx8cvQmhGgC826JNc.jpg,/j1aLHB3d3MHNW5Crwh44fUZ04Dj.jpg,49.510658,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Star Partners II Ltd."", ""id"": 206}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11-12-1988,412800000,133,"[{""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A journey through understanding and fellowship.,Rain Man,7.6,1709
517,762,400000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",http://www.sonypictures.com/cthe/montypython/,"[{""id"": 113, ""name"": ""holy grail""}, {""id"": 345, ""name"": ""monk""}, {""id"": 770, ""name"": ""scotland yard""}, {""id"": 1400, ""name"": ""swordplay""}, {""id"": 3966, ""name"": ""camelot""}, {""id"": 3968, ""name"": ""round table""}, {""id"": 3969, ""name"": ""chapter""}, {""id"": 5160, ""name"": ""aggression by animal""}, {""id"": 10466, ""name"": ""knight""}, {""id"": 10982, ""name"": ""king arthur""}, {""id"": 11327, ""name"": ""wedding reception""}, {""id"": 11487, ""name"": ""midnight movie""}, {""id"": 161817, ""name"": ""monty python""}, {""id"": 177129, ""name"": ""knights of the round table""}, {""id"": 236316, ""name"": ""anarchic comedy""}]",en,Monty Python and the Holy Grail,"King Arthur, accompanied by his squire, recruits his Knights of the Round Table, including Sir Bedevere the Wise, Sir Lancelot the Brave, Sir Robin the Not-Quite-So-Brave-As-Sir-Lancelot and Sir Galahad the Pure. On the way, Arthur battles the Black Knight who, despite having had all his limbs chopped off, insists he can still fight. They reach Camelot, but Arthur decides not  to enter, as ""it is a silly place"".",/8AVb7tyxZRsbKJNOTJHQZl7JYWO.jpg,/f3EfYaQCLIVKURufYN5DFk8hAKm.jpg,64.782984,"[{""name"": ""Python (Monty) Pictures Limited"", ""id"": 416}, {""name"": ""Michael White Productions"", ""id"": 463}, {""name"": ""National Film Trustee Company"", ""id"": 464}, {""name"": ""Twickenham Film Studios"", ""id"": 465}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",13-03-1975,5028948,91,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,And now! At Last! Another film completely different from some of the other films which aren't quite the same as this one is.,Monty Python and the Holy Grail,7.8,1708
518,9615,85000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.thefastandthefurious3.com/,"[{""id"": 830, ""name"": ""car race""}, {""id"": 1926, ""name"": ""car journey""}, {""id"": 3296, ""name"": ""car mechanic""}, {""id"": 3796, ""name"": ""auto""}, {""id"": 6996, ""name"": ""car garage""}, {""id"": 8574, ""name"": ""auto-tuning""}, {""id"": 10931, ""name"": ""drifting""}, {""id"": 33885, ""name"": ""car""}, {""id"": 159953, ""name"": ""automobile racing""}]",en,The Fast and the Furious: Tokyo Drift,"In order to avoid a jail sentence, Sean Boswell heads to Tokyo to live with his military father. In a low-rent section of the city, Shaun gets caught up in the underground world of drift racing",/cm2ffqb3XovzA5ZSzyN3jnn8qv0.jpg,/dMARcKLrv0T7kVJ4iQR3vqTTdtT.jpg,8.282876,"[{""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",03-06-2006,158468292,104,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}]",Released,"On the streets of Tokyo, speed needs no translation...",The Fast and the Furious: Tokyo Drift,6.1,1705
519,38365,80000000,"[{""id"": 35, ""name"": ""Comedy""}]",http://www.grownups-movie.com/,"[{""id"": 2064, ""name"": ""overweight""}, {""id"": 6954, ""name"": ""swing""}, {""id"": 7600, ""name"": ""foot""}, {""id"": 11428, ""name"": ""convertible""}, {""id"": 11715, ""name"": ""arrow""}]",en,Grown Ups,"After their high school basketball coach passes away, five good friends and former teammates reunite for a Fourth of July holiday weekend.",/cQGM5k1NtU85n4TUlrOrwijSCcm.jpg,/kEpK8oY9UfzOrKXPyfZ6NMea2EH.jpg,38.864027,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Happy Madison Productions"", ""id"": 2608}, {""name"": ""Relativity Media"", ""id"": 7295}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",24-06-2010,271430189,102,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Boys will be boys. . . some longer than others.,Grown Ups,6,1705
520,97630,40000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",http://www.zerodarkthirty-movie.com/site/,"[{""id"": 441, ""name"": ""assassination""}, {""id"": 591, ""name"": ""cia""}, {""id"": 612, ""name"": ""hotel""}, {""id"": 949, ""name"": ""terrorist""}, {""id"": 1563, ""name"": ""prisoner""}, {""id"": 1874, ""name"": ""car dealer""}, {""id"": 3037, ""name"": ""mossad""}, {""id"": 4580, ""name"": ""van""}, {""id"": 5939, ""name"": ""iraq""}, {""id"": 7021, ""name"": ""pakistan""}, {""id"": 9554, ""name"": ""osama bin laden""}, {""id"": 10958, ""name"": ""man hunt""}, {""id"": 11219, ""name"": ""navy seal""}, {""id"": 11314, ""name"": ""f word""}, {""id"": 11322, ""name"": ""female protagonist""}, {""id"": 12371, ""name"": ""gunfight""}, {""id"": 14748, ""name"": ""raid""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15022, ""name"": ""text message""}, {""id"": 15149, ""name"": ""monkey""}, {""id"": 15162, ""name"": ""dog""}, {""id"": 15218, ""name"": ""special forces""}, {""id"": 34156, ""name"": ""tied up""}, {""id"": 162365, ""name"": ""military""}, {""id"": 177163, ""name"": ""area 51""}, {""id"": 181129, ""name"": ""terrorist group""}, {""id"": 181155, ""name"": ""torturing""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 188507, ""name"": ""al qaeda""}, {""id"": 188512, ""name"": ""prison camp""}, {""id"": 188519, ""name"": ""water torture""}, {""id"": 190893, ""name"": ""suicide bombing""}, {""id"": 209493, ""name"": ""21st century""}, {""id"": 212757, ""name"": ""ex special forces""}, {""id"": 214463, ""name"": ""post 9/11""}, {""id"": 214465, ""name"": ""helicopter crash""}, {""id"": 214466, ""name"": ""islamabad""}]",en,Zero Dark Thirty,"A chronicle of the decade-long hunt for al-Qaeda terrorist leader Osama bin Laden after the September 2001 attacks, and his death at the hands of the Navy S.E.A.L. Team 6 in May, 2011.",/kA7JEMgCFjtStjf7YeZGgC8KtqF.jpg,/2O7qcKBJ9FpibQCx5qLxGeCs3f1.jpg,38.306954,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Annapurna Pictures"", ""id"": 13184}, {""name"": ""First Light Production"", ""id"": 20344}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",19-12-2012,132820716,157,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}]",Released,The Greatest Manhunt in History,Zero Dark Thirty,6.7,1702
521,4951,16000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",,"[{""id"": 497, ""name"": ""shakespeare""}, {""id"": 5923, ""name"": ""sister""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 8224, ""name"": ""cannabis""}, {""id"": 9758, ""name"": ""deception""}, {""id"": 11870, ""name"": ""teen movie""}, {""id"": 53994, ""name"": ""shrew""}, {""id"": 53995, ""name"": ""archery""}, {""id"": 156115, ""name"": ""feel-good ending""}, {""id"": 165301, ""name"": ""opposites attract""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 188237, ""name"": ""teenage romance""}, {""id"": 214594, ""name"": ""play adaptation""}, {""id"": 218182, ""name"": ""overprotective father""}]",en,10 Things I Hate About You,"Bianca, a tenth grader, has never gone on a date, but she isn't allowed to go out with boys until her older sister Kat gets a boyfriend. The problem is, Kat rubs nearly everyone the wrong way. But Bianca and the guy she has her eye on, Joey, are eager, so Joey fixes Kat up with Patrick, a new kid in town just bitter enough for Kat.",/ujERk3aKABXU3NDXOAxEQYTHe9A.jpg,/dzpO9NG28CzsYBJZ5EJ3oKEKOIG.jpg,54.550275,"[{""name"": ""Mad Chance"", ""id"": 1757}, {""name"": ""Jaret Entertainment"", ""id"": 1783}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",30-03-1999,53478166,97,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,How do I loathe thee? Let me count the ways.,10 Things I Hate About You,7.3,1701
522,38700,19000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",,"[{""id"": 416, ""name"": ""miami""}, {""id"": 703, ""name"": ""detective""}, {""id"": 772, ""name"": ""handcuffs""}, {""id"": 822, ""name"": ""airport""}, {""id"": 1666, ""name"": ""mexican standoff""}, {""id"": 3688, ""name"": ""strip club""}, {""id"": 4009, ""name"": ""witness protection""}, {""id"": 9844, ""name"": ""car crash""}, {""id"": 11730, ""name"": ""internal affairs""}, {""id"": 12371, ""name"": ""gunfight""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 14707, ""name"": ""brutality""}, {""id"": 14967, ""name"": ""foot chase""}, {""id"": 15483, ""name"": ""car chase""}, {""id"": 18026, ""name"": ""drug lord""}, {""id"": 166856, ""name"": ""hangar""}, {""id"": 167114, ""name"": ""loose cannon""}, {""id"": 167115, ""name"": ""bust""}, {""id"": 167119, ""name"": ""reference to skittles""}, {""id"": 167124, ""name"": ""black cop""}, {""id"": 167128, ""name"": ""badge""}, {""id"": 219404, ""name"": ""action hero""}, {""id"": 226376, ""name"": ""corrupt cop""}]",en,Bad Boys,"Marcus Burnett is a hen-pecked family man. Mike Lowry is a foot-loose and fancy free ladies' man. Both are Miami policemen, and both have 72 hours to reclaim a consignment of drugs stolen from under their station's nose. To complicate matters, in order to get the assistance of the sole witness to a murder, they have to pretend to be each other.",/y95lQLnuNKdPAzw9F9Ab8kJ80c3.jpg,/3N316jUSdhvPyYTW29G4v9ebbcS.jpg,33.872182,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Don Simpson/Jerry Bruckheimer Films"", ""id"": 10288}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",07-04-1995,141407024,118,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Whatcha gonna do?,Bad Boys,6.5,1699
523,37710,100000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10749, ""name"": ""Romance""}]",http://thetourist-movie.com/,"[{""id"": 90, ""name"": ""paris""}, {""id"": 612, ""name"": ""hotel""}, {""id"": 3864, ""name"": ""false identity""}, {""id"": 4654, ""name"": ""undercover agent""}, {""id"": 9840, ""name"": ""romance""}]",en,The Tourist,"American tourist Frank (Johnny Depp) meets mysterious British woman Elsie (Angelina Jolie) on the train to Venice. Romance seems to bud, but there's more to her than meets the eye. Remake of the 2005 French film ""Anthony Zimmer"", written and directed by Jérôme Salle.",/qwfUH9gnvaXwvVRsgbL4L2jpLUz.jpg,/p2J39WwOiHo5p0oquzluzP1IlqQ.jpg,41.426678,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Spyglass Entertainment"", ""id"": 158}, {""name"": ""Peninsula Films"", ""id"": 682}, {""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""Sony Pictures Releasing"", ""id"": 3045}, {""name"": ""GK Films"", ""id"": 3281}, {""name"": ""Sony Pictures Worldwide Acquisitions (SPWA)"", ""id"": 14577}, {""name"": ""Italian Tax Credit"", ""id"": 21212}, {""name"": ""Birnbaum/Barber"", ""id"": 23731}, {""name"": ""Cineroma SRL"", ""id"": 23732}, {""name"": ""French Tax Credit"", ""id"": 23733}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}]",08-12-2010,278731369,103,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,It all started when he met a woman,The Tourist,6,1699
